epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
57,423.358,1.02163,1.61586,0.70378,0.93245,0,0.87049,0.93973,0.89282,0.5768,0.88111,0.9512,0.90418,0.59356,1.01522,1.55091,0.85684,0.97171,0,0.0016304,0.0016304,0.0016304
58,430.195,1.01991,1.62693,0.68331,0.93874,0,0.86841,0.94369,0.89208,0.58851,0.8772,0.95325,0.89952,0.60122,1.00616,1.51257,0.83249,0.9691,0,0.0016238,0.0016238,0.0016238
59,437.414,1.02703,1.63976,0.67833,0.93482,0,0.88017,0.96369,0.89701,0.57749,0.88453,0.96847,0.89912,0.59385,1.06692,1.52083,0.79035,0.98449,0,0.0016172,0.0016172,0.0016172
60,444.33,1.02084,1.62392,0.69357,0.93654,0,0.87971,0.92933,0.89725,0.59471,0.88494,0.93571,0.90244,0.59785,1.01742,1.55113,0.83776,0.98286,0,0.0016106,0.0016106,0.0016106
61,451.391,1.02204,1.60744,0.70493,0.9402,0,0.86595,0.95414,0.8973,0.57407,0.87014,0.95987,0.90125,0.59417,1.05783,1.55749,0.82518,0.98061,0,0.001604,0.001604,0.001604
62,457.997,0.99906,1.60478,0.70459,0.9381,0,0.86659,0.93715,0.89154,0.56787,0.8718,0.94424,0.89656,0.59379,1.06298,1.51465,0.8208,0.97641,0,0.0015974,0.0015974,0.0015974
63,464.589,1.01555,1.61986,0.68505,0.93893,0,0.879,0.937,0.88932,0.57695,0.88641,0.94688,0.89677,0.59553,1.02256,1.51441,0.86171,0.96976,0,0.0015908,0.0015908,0.0015908
64,471.359,1.00312,1.59052,0.67385,0.93022,0,0.88032,0.94013,0.8975,0.58782,0.89285,0.9535,0.90816,0.59606,1.05196,1.52636,0.83736,0.97819,0,0.0015842,0.0015842,0.0015842
65,477.941,1.0236,1.61102,0.68468,0.93811,0,0.87536,0.94013,0.89459,0.5805,0.88967,0.9535,0.90803,0.59544,1.03885,1.52457,0.83405,0.97721,0,0.0015776,0.0015776,0.0015776
66,484.536,1.03554,1.60631,0.67351,0.93632,0,0.89183,0.93025,0.90527,0.60054,0.89946,0.93822,0.91083,0.60354,1.03009,1.56012,0.83919,0.97632,0,0.001571,0.001571,0.001571
67,491.379,1.02315,1.59982,0.68446,0.9381,0,0.87443,0.92924,0.89523,0.59331,0.88102,0.93625,0.90103,0.59367,1.04038,1.55268,0.85359,0.9808,0,0.0015644,0.0015644,0.0015644
68,498.106,1.02338,1.61918,0.69379,0.93308,0,0.88819,0.91752,0.89904,0.57909,0.89814,0.92952,0.90852,0.60721,1.04759,1.52695,0.85754,0.99164,0,0.0015578,0.0015578,0.0015578
69,504.736,1.0037,1.56657,0.66787,0.9333,0,0.86224,0.9242,0.8766,0.55639,0.88105,0.94352,0.89897,0.58594,1.06428,1.53617,0.87449,0.98488,0,0.0015512,0.0015512,0.0015512
70,511.373,0.99015,1.57179,0.6829,0.93112,0,0.87885,0.94554,0.89339,0.58265,0.88949,0.95869,0.90371,0.60606,1.03024,1.47765,0.82902,0.96561,0,0.0015446,0.0015446,0.0015446
71,517.941,0.99885,1.57463,0.67613,0.93482,0,0.85375,0.92898,0.88053,0.57336,0.86865,0.94352,0.89654,0.60013,1.00804,1.5151,0.86546,0.9667,0,0.001538,0.001538,0.001538
72,524.536,1.00692,1.59404,0.68842,0.93463,0,0.8826,0.95048,0.89536,0.58575,0.89252,0.96259,0.9042,0.59508,1.03159,1.48374,0.83931,0.96856,0,0.0015314,0.0015314,0.0015314
73,531.336,1.00418,1.57108,0.65192,0.93303,0,0.88923,0.94236,0.91514,0.60186,0.90071,0.9505,0.92151,0.62658,1.0343,1.51619,0.82757,0.9765,0,0.0015248,0.0015248,0.0015248
74,538.165,0.99986,1.57979,0.67081,0.92784,0,0.87477,0.95436,0.89687,0.57847,0.8814,0.96329,0.90492,0.59928,1.05551,1.52884,0.81194,0.97778,0,0.0015182,0.0015182,0.0015182
75,544.813,0.98791,1.56089,0.66705,0.92678,0,0.88854,0.94948,0.90012,0.59832,0.89725,0.9594,0.90841,0.60669,1.0075,1.50147,0.81296,0.96361,0,0.0015116,0.0015116,0.0015116
76,551.453,1.00513,1.56326,0.64963,0.93145,0,0.89242,0.96688,0.90303,0.60847,0.89829,0.97324,0.90836,0.60211,0.9801,1.51313,0.81337,0.95509,0,0.001505,0.001505,0.001505
77,558.109,1.00019,1.57916,0.65778,0.925,0,0.87329,0.94363,0.89318,0.593,0.88587,0.95127,0.90453,0.60309,1.02414,1.5232,0.81041,0.97191,0,0.0014984,0.0014984,0.0014984
78,564.912,0.98164,1.5509,0.66977,0.92877,0,0.88573,0.95287,0.89548,0.59635,0.8958,0.96369,0.90459,0.60203,0.99532,1.47769,0.82031,0.97059,0,0.0014918,0.0014918,0.0014918
79,571.466,0.97584,1.54716,0.65126,0.92299,0,0.88712,0.9414,0.89914,0.59903,0.89823,0.95318,0.90924,0.61021,1.01221,1.50466,0.81174,0.96411,0,0.0014852,0.0014852,0.0014852
80,578.003,1.00552,1.57543,0.65325,0.92402,0,0.88405,0.92866,0.89702,0.6062,0.90257,0.94841,0.91216,0.58818,0.99739,1.53536,0.84596,0.95931,0,0.0014786,0.0014786,0.0014786
81,584.613,0.99581,1.59205,0.66282,0.9362,0,0.87589,0.93046,0.88908,0.58037,0.88781,0.94427,0.90389,0.60132,1.00716,1.50171,0.84479,0.97329,0,0.001472,0.001472,0.001472
