epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
123,1564.2,0.91905,1.4359,0.586,0.91785,0,0.89571,0.94635,0.89852,0.63458,0.90338,0.95446,0.90589,0.62104,0.94611,1.43399,0.74665,0.96356,0,0.0011948,0.0011948,0.0011948
124,1573.45,0.90461,1.4453,0.57906,0.91705,0,0.90106,0.93106,0.90932,0.63619,0.91113,0.93758,0.9163,0.62634,0.93672,1.41833,0.76314,0.95342,0,0.0011882,0.0011882,0.0011882
125,1584.47,0.89614,1.42634,0.59818,0.90836,0,0.88971,0.94291,0.89974,0.62248,0.89903,0.95278,0.90945,0.62335,0.93517,1.45855,0.76206,0.95304,0,0.0011816,0.0011816,0.0011816
126,1595.03,0.92189,1.43141,0.59144,0.91333,0,0.89413,0.94013,0.90068,0.62717,0.90322,0.94968,0.9072,0.62633,0.93323,1.42671,0.75236,0.95175,0,0.001175,0.001175,0.001175
127,1604.35,0.92195,1.44037,0.57507,0.91629,0,0.88849,0.95407,0.90045,0.61188,0.89709,0.96331,0.90877,0.62315,0.92908,1.41114,0.77736,0.95128,0,0.0011684,0.0011684,0.0011684
128,1614.44,0.88875,1.4223,0.58251,0.90856,0,0.90297,0.94713,0.90931,0.63437,0.91206,0.95462,0.91658,0.63548,0.94998,1.42756,0.7622,0.96329,0,0.0011618,0.0011618,0.0011618
129,1625.9,0.93487,1.44129,0.60163,0.91097,0,0.88622,0.95478,0.90405,0.62316,0.89521,0.96911,0.91268,0.615,0.95795,1.44377,0.75659,0.96176,0,0.0011552,0.0011552,0.0011552
130,1643.16,0.93212,1.43027,0.60974,0.91835,0,0.89418,0.94991,0.91708,0.64614,0.90255,0.95764,0.91996,0.63365,0.89452,1.40523,0.75988,0.94565,0,0.0011486,0.0011486,0.0011486
131,1653.47,0.91904,1.44966,0.59168,0.9182,0,0.90551,0.95159,0.9122,0.63398,0.91187,0.95828,0.91827,0.62404,0.93422,1.45158,0.73947,0.95397,0,0.001142,0.001142,0.001142
132,1664.14,0.89734,1.4285,0.58271,0.90915,0,0.90497,0.96115,0.91245,0.63342,0.91163,0.96914,0.91698,0.63903,0.91957,1.40435,0.74614,0.95142,0,0.0011354,0.0011354,0.0011354
133,1675.03,0.91483,1.41719,0.57614,0.91399,0,0.9075,0.95064,0.90934,0.64149,0.91462,0.95868,0.91512,0.62855,0.93766,1.38834,0.74369,0.96359,0,0.0011288,0.0011288,0.0011288
134,1684.55,0.91367,1.428,0.58239,0.91418,0,0.8983,0.95382,0.90354,0.61577,0.91479,0.97134,0.91891,0.63186,0.95789,1.40076,0.78354,0.96544,0,0.0011222,0.0011222,0.0011222
135,1694.04,0.91132,1.40276,0.59919,0.91769,0,0.90325,0.92739,0.91807,0.63651,0.91591,0.94008,0.92694,0.64021,0.95353,1.40693,0.76151,0.96922,0,0.0011156,0.0011156,0.0011156
136,1704.53,0.90876,1.43095,0.58974,0.91593,0,0.88165,0.93004,0.89772,0.62394,0.89832,0.93694,0.91068,0.63074,0.91787,1.39386,0.76676,0.95586,0,0.001109,0.001109,0.001109
137,1714.5,0.90379,1.42071,0.58901,0.91154,0,0.88327,0.93743,0.88896,0.58904,0.89257,0.94731,0.89958,0.61795,0.99218,1.42888,0.78545,0.96602,0,0.0011024,0.0011024,0.0011024
138,1724.81,0.90307,1.39717,0.57808,0.91389,0,0.89344,0.94745,0.90809,0.64492,0.90005,0.95215,0.91167,0.62937,0.9091,1.39098,0.72829,0.95195,0,0.0010958,0.0010958,0.0010958
139,1735.54,0.90933,1.4056,0.58496,0.9122,0,0.88913,0.93153,0.899,0.6096,0.90023,0.94172,0.90946,0.61392,0.94894,1.45632,0.78857,0.95435,0,0.0010892,0.0010892,0.0010892
140,1745.97,0.89858,1.4101,0.58618,0.91456,0,0.89419,0.94713,0.91556,0.63442,0.90141,0.95478,0.9199,0.63495,0.94125,1.40383,0.75107,0.96035,0,0.0010826,0.0010826,0.0010826
141,1756.87,0.9075,1.40564,0.57942,0.91325,0,0.89771,0.94753,0.90923,0.6287,0.90375,0.9539,0.91497,0.62241,0.94101,1.42158,0.72989,0.95627,0,0.001076,0.001076,0.001076
142,1766.54,0.89513,1.41203,0.57248,0.91307,0,0.90149,0.94968,0.91458,0.63125,0.91301,0.9627,0.92028,0.62996,0.93898,1.42914,0.73729,0.95714,0,0.0010694,0.0010694,0.0010694
143,1777.9,0.91781,1.42409,0.58628,0.91526,0,0.90244,0.95605,0.91425,0.64001,0.90966,0.96369,0.91847,0.64129,0.92888,1.38487,0.73111,0.9573,0,0.0010628,0.0010628,0.0010628
144,1789.5,0.90164,1.41356,0.579,0.91186,0,0.88918,0.95096,0.90422,0.63147,0.90041,0.95886,0.91198,0.62909,0.92826,1.39644,0.7415,0.94777,0,0.0010562,0.0010562,0.0010562
145,1800.62,0.90635,1.40967,0.56303,0.91136,0,0.89809,0.94395,0.91052,0.63487,0.90506,0.95127,0.91644,0.63731,0.94242,1.41266,0.7502,0.95699,0,0.0010496,0.0010496,0.0010496
146,1812.53,0.90415,1.41178,0.58577,0.91285,0,0.89132,0.94427,0.90541,0.63719,0.90154,0.95446,0.91369,0.6283,0.91438,1.39387,0.73651,0.94491,0,0.001043,0.001043,0.001043
147,1840.01,0.90174,1.40217,0.57404,0.91151,0,0.90331,0.93125,0.9121,0.62342,0.91103,0.93922,0.91728,0.6428,0.94817,1.37604,0.75085,0.96025,0,0.0010364,0.0010364,0.0010364
148,1851.12,0.90256,1.42236,0.58209,0.91243,0,0.90624,0.95541,0.90657,0.6281,0.91349,0.96306,0.91167,0.63229,0.93444,1.40721,0.74613,0.95306,0,0.0010298,0.0010298,0.0010298
149,1862.53,0.90937,1.40659,0.577,0.91498,0,0.90297,0.94618,0.91223,0.64352,0.91179,0.95541,0.91895,0.63882,0.9232,1.3787,0.73678,0.95151,0,0.0010232,0.0010232,0.0010232
150,1883.32,0.90327,1.40659,0.58944,0.91108,0,0.89063,0.95955,0.90257,0.62389,0.90098,0.9707,0.90716,0.63409,0.96611,1.40636,0.7292,0.96625,0,0.0010166,0.0010166,0.0010166
151,1894.89,0.90434,1.39749,0.56041,0.9083,0,0.89386,0.93153,0.90754,0.62328,0.90222,0.93822,0.9132,0.63094,0.97914,1.3961,0.73731,0.96578,0,0.00101,0.00101,0.00101
152,1904.94,0.91524,1.41621,0.57361,0.91269,0,0.89588,0.93437,0.91064,0.64146,0.9032,0.94201,0.91598,0.63759,0.92556,1.38137,0.72827,0.95565,0,0.0010034,0.0010034,0.0010034
153,1915.37,0.90075,1.39857,0.57088,0.90871,0,0.89376,0.95414,0.90376,0.61862,0.9032,0.96338,0.91413,0.63324,0.95499,1.39087,0.74107,0.9648,0,0.0009968,0.0009968,0.0009968
154,1925.68,0.8939,1.40453,0.57752,0.90992,0,0.90553,0.95,0.91231,0.63977,0.91464,0.95955,0.92,0.64124,0.92615,1.39877,0.7425,0.95425,0,0.0009902,0.0009902,0.0009902
155,1937.18,0.90432,1.39214,0.57285,0.9073,0,0.89483,0.94777,0.91122,0.64502,0.90265,0.95605,0.91526,0.63424,0.93245,1.37965,0.72549,0.95419,0,0.0009836,0.0009836,0.0009836
156,1947.48,0.89923,1.39026,0.56406,0.90943,0,0.89296,0.94236,0.90625,0.62368,0.90262,0.95255,0.91606,0.63646,0.9348,1.40369,0.75218,0.95302,0,0.000977,0.000977,0.000977
157,1956.86,0.8845,1.39257,0.56178,0.91212,0,0.88739,0.94113,0.90806,0.63608,0.89623,0.94968,0.9147,0.63666,0.93143,1.38783,0.74357,0.9591,0,0.0009704,0.0009704,0.0009704
158,1970.35,0.89505,1.3993,0.58218,0.91503,0,0.88034,0.94236,0.90335,0.62295,0.88878,0.94968,0.91248,0.63364,0.9282,1.3866,0.7514,0.94963,0,0.0009638,0.0009638,0.0009638
159,1980.37,0.90685,1.39574,0.57697,0.90869,0,0.91028,0.95321,0.91733,0.64598,0.9152,0.95894,0.9219,0.63423,0.92965,1.37691,0.70916,0.95514,0,0.0009572,0.0009572,0.0009572
160,1991.5,0.89781,1.40857,0.55429,0.91162,0,0.89248,0.94586,0.90352,0.63178,0.9033,0.95732,0.91464,0.6287,0.92765,1.39169,0.73665,0.95218,0,0.0009506,0.0009506,0.0009506
161,2004.08,0.90663,1.40593,0.56595,0.91705,0,0.89925,0.96075,0.90699,0.63461,0.90813,0.96879,0.91351,0.64782,0.94272,1.37892,0.72748,0.95852,0,0.000944,0.000944,0.000944
162,2013.99,0.89946,1.41595,0.56608,0.90932,0,0.89855,0.95056,0.91131,0.64386,0.90547,0.95789,0.91503,0.63352,0.90344,1.4082,0.74976,0.94764,0,0.0009374,0.0009374,0.0009374
163,2025.38,0.90071,1.39589,0.56721,0.90666,0,0.90005,0.9493,0.90973,0.63687,0.90961,0.95821,0.91715,0.6368,0.93574,1.41687,0.72579,0.95542,0,0.0009308,0.0009308,0.0009308
164,2035.44,0.91222,1.39758,0.5667,0.91317,0,0.9031,0.9465,0.90949,0.62385,0.91182,0.95505,0.9194,0.64075,0.96304,1.39721,0.74354,0.96533,0,0.0009242,0.0009242,0.0009242
165,2045.57,0.90629,1.41309,0.57865,0.91349,0,0.90611,0.95889,0.90749,0.62398,0.91686,0.96939,0.91735,0.63341,0.93478,1.37542,0.74161,0.95229,0,0.0009176,0.0009176,0.0009176
166,2058.74,0.89185,1.39162,0.56314,0.90776,0,0.8962,0.95605,0.90959,0.64439,0.90621,0.96656,0.91519,0.63376,0.90298,1.36552,0.73058,0.94727,0,0.000911,0.000911,0.000911
167,2070.04,0.88863,1.3881,0.56537,0.90379,0,0.88698,0.95255,0.9058,0.62616,0.89659,0.96115,0.91487,0.6346,0.92989,1.38275,0.74653,0.94913,0,0.0009044,0.0009044,0.0009044
168,2079.92,0.8916,1.40237,0.56498,0.91054,0,0.90602,0.93121,0.91506,0.64603,0.91484,0.94087,0.92038,0.63077,0.92002,1.39068,0.75014,0.95051,0,0.0008978,0.0008978,0.0008978
169,2090.49,0.90692,1.40704,0.56904,0.91511,0,0.90795,0.95669,0.91211,0.63577,0.91431,0.96369,0.91807,0.64208,0.94168,1.36902,0.71732,0.9588,0,0.0008912,0.0008912,0.0008912
170,2158.26,0.89273,1.38497,0.56162,0.91384,0,0.91648,0.94745,0.9237,0.65283,0.92295,0.95414,0.92628,0.64636,0.94483,1.38744,0.71374,0.96316,0,0.0008846,0.0008846,0.0008846
171,2169.75,0.90736,1.39078,0.56706,0.9056,0,0.90559,0.95309,0.91041,0.63568,0.9157,0.96515,0.91994,0.63807,0.9222,1.3948,0.75217,0.95041,0,0.000878,0.000878,0.000878
172,2180.19,0.88661,1.3916,0.56733,0.9085,0,0.90191,0.95457,0.91181,0.63159,0.91144,0.96359,0.91851,0.63641,0.93321,1.3904,0.72869,0.95274,0,0.0008714,0.0008714,0.0008714
173,2189.57,0.87593,1.37306,0.55861,0.90327,0,0.894,0.95,0.90551,0.63298,0.90344,0.95892,0.9149,0.63621,0.93333,1.38706,0.73844,0.95616,0,0.0008648,0.0008648,0.0008648
174,2203.87,0.89909,1.40075,0.55587,0.9104,0,0.90393,0.9465,0.90936,0.63363,0.91028,0.95255,0.91523,0.63165,0.94677,1.38379,0.72281,0.95802,0,0.0008582,0.0008582,0.0008582
175,2215.25,0.87584,1.36751,0.56805,0.91036,0,0.90993,0.94459,0.91882,0.65602,0.91883,0.95382,0.9238,0.64183,0.91362,1.36742,0.71708,0.9555,0,0.0008516,0.0008516,0.0008516
176,2225.24,0.86764,1.36291,0.56734,0.90741,0,0.8862,0.94809,0.90846,0.64404,0.89449,0.95582,0.91335,0.63436,0.90285,1.35726,0.72714,0.95146,0,0.000845,0.000845,0.000845
177,2234.77,0.89308,1.36806,0.57091,0.90806,0,0.88766,0.95159,0.90239,0.61973,0.89946,0.96338,0.91223,0.63918,0.94745,1.38578,0.75126,0.96245,0,0.0008384,0.0008384,0.0008384
178,2244.6,0.87604,1.34309,0.56107,0.90747,0,0.90741,0.95509,0.91079,0.63888,0.91642,0.96369,0.91581,0.63407,0.91891,1.38878,0.74007,0.95051,0,0.0008318,0.0008318,0.0008318
179,2255.42,0.90945,1.3839,0.56648,0.90548,0,0.90711,0.94204,0.90944,0.64045,0.91899,0.95378,0.91819,0.63103,0.93182,1.402,0.72403,0.95924,0,0.0008252,0.0008252,0.0008252
180,2265.09,0.87214,1.37285,0.5561,0.90792,0,0.91397,0.94403,0.91113,0.63998,0.92261,0.95294,0.91692,0.64178,0.93512,1.38565,0.73263,0.95517,0,0.0008186,0.0008186,0.0008186
181,2275.08,0.89563,1.40703,0.57959,0.9119,0,0.89874,0.94777,0.90791,0.63134,0.91522,0.96338,0.91649,0.6367,0.9209,1.40546,0.75549,0.94809,0,0.000812,0.000812,0.000812
182,2284.68,0.8896,1.39705,0.57038,0.90948,0,0.88015,0.92378,0.89115,0.61911,0.8928,0.93503,0.90581,0.62684,0.92455,1.38883,0.77069,0.95016,0,0.0008054,0.0008054,0.0008054
183,2296.02,0.89132,1.38612,0.57857,0.9059,0,0.8912,0.95,0.9042,0.63687,0.90153,0.95929,0.91164,0.63306,0.91267,1.38588,0.75098,0.94485,0,0.0007988,0.0007988,0.0007988
184,2307.82,0.87635,1.3704,0.57087,0.90674,0,0.88625,0.94541,0.90998,0.64604,0.89479,0.95336,0.91452,0.64431,0.90378,1.36239,0.72788,0.94572,0,0.0007922,0.0007922,0.0007922
185,2317.88,0.87698,1.3738,0.55441,0.90654,0,0.89237,0.95059,0.91108,0.64101,0.90161,0.95955,0.91574,0.64264,0.91263,1.3728,0.73612,0.94555,0,0.0007856,0.0007856,0.0007856
186,2328.72,0.8928,1.3682,0.5614,0.9067,0,0.8971,0.95159,0.90712,0.64396,0.90594,0.96242,0.91521,0.63829,0.8903,1.36376,0.72829,0.94244,0,0.000779,0.000779,0.000779
187,2339.66,0.88871,1.36106,0.55061,0.89946,0,0.9102,0.94682,0.91202,0.64588,0.91938,0.95637,0.91847,0.64638,0.90994,1.37792,0.72981,0.94456,0,0.0007724,0.0007724,0.0007724
188,2364.27,0.88944,1.39144,0.55359,0.91526,0,0.9004,0.95008,0.90853,0.64252,0.91006,0.96027,0.91614,0.63529,0.91476,1.37131,0.72339,0.95003,0,0.0007658,0.0007658,0.0007658
189,2376.19,0.87575,1.36126,0.54805,0.90516,0,0.90752,0.93185,0.91638,0.63837,0.91828,0.94172,0.92234,0.64377,0.94769,1.38594,0.74916,0.95484,0,0.0007592,0.0007592,0.0007592
190,2387.88,0.89021,1.38608,0.56644,0.90676,0,0.89827,0.94522,0.90967,0.64245,0.90644,0.95382,0.91539,0.63517,0.91788,1.37722,0.74065,0.95324,0,0.0007526,0.0007526,0.0007526
191,2400.36,0.86587,1.35323,0.55124,0.90183,0,0.90162,0.93686,0.9096,0.64096,0.91031,0.94706,0.91627,0.64042,0.9081,1.3882,0.74033,0.94968,0,0.000746,0.000746,0.000746
192,2413.24,0.88127,1.37697,0.54382,0.90273,0,0.89879,0.94108,0.90818,0.63614,0.90869,0.95,0.91568,0.64363,0.92596,1.34679,0.73198,0.95321,0,0.0007394,0.0007394,0.0007394
193,2423.9,0.87688,1.35978,0.55098,0.90119,0,0.9083,0.94636,0.91844,0.64708,0.91747,0.95591,0.92271,0.64016,0.92703,1.39413,0.72446,0.95559,0,0.0007328,0.0007328,0.0007328
194,2435.37,0.87951,1.35723,0.56572,0.90625,0,0.89977,0.95191,0.90252,0.63598,0.90954,0.9621,0.91296,0.63629,0.91792,1.35846,0.7334,0.95056,0,0.0007262,0.0007262,0.0007262
195,2445.96,0.87738,1.36193,0.55607,0.91138,0,0.90952,0.93799,0.91462,0.65556,0.91863,0.9465,0.92002,0.64019,0.89522,1.36069,0.72494,0.94468,0,0.0007196,0.0007196,0.0007196
196,2455.62,0.87735,1.36764,0.5616,0.90574,0,0.90528,0.95268,0.91083,0.64418,0.91254,0.96032,0.91634,0.6402,0.89389,1.35123,0.72652,0.9426,0,0.000713,0.000713,0.000713
197,2464.83,0.88764,1.38139,0.55977,0.9036,0,0.91396,0.95032,0.91655,0.64576,0.9188,0.95669,0.91976,0.64428,0.91547,1.36393,0.72077,0.95092,0,0.0007064,0.0007064,0.0007064
198,2475.33,0.87696,1.37633,0.5593,0.90379,0,0.89838,0.94876,0.90754,0.63959,0.90622,0.95704,0.91596,0.64617,0.90506,1.35352,0.74313,0.94422,0,0.0006998,0.0006998,0.0006998
199,2484.71,0.88152,1.37321,0.55312,0.90489,0,0.91145,0.94739,0.91755,0.6575,0.91819,0.95439,0.92232,0.6444,0.89981,1.35535,0.71587,0.94765,0,0.0006932,0.0006932,0.0006932
200,2494.71,0.88271,1.36766,0.54861,0.90546,0,0.89702,0.94879,0.91684,0.65092,0.90546,0.9577,0.92183,0.64274,0.92124,1.37387,0.71635,0.95279,0,0.0006866,0.0006866,0.0006866
201,2505.15,0.88026,1.38528,0.55392,0.9097,0,0.90017,0.95054,0.90926,0.64958,0.90571,0.95755,0.91295,0.63997,0.91217,1.35833,0.70135,0.95256,0,0.00068,0.00068,0.00068
202,2514.49,0.88264,1.3701,0.55147,0.90477,0,0.90341,0.95911,0.90783,0.6361,0.91092,0.96728,0.91417,0.63888,0.90897,1.36569,0.72262,0.95109,0,0.0006734,0.0006734,0.0006734
203,2526.48,0.88427,1.35383,0.55573,0.90297,0,0.89514,0.95152,0.90311,0.63581,0.90593,0.96298,0.91279,0.6333,0.90386,1.36086,0.72108,0.95031,0,0.0006668,0.0006668,0.0006668
204,2536.77,0.87282,1.36222,0.55021,0.9142,0,0.89972,0.94809,0.90408,0.62958,0.90974,0.95924,0.91484,0.64658,0.92278,1.35402,0.73285,0.95587,0,0.0006602,0.0006602,0.0006602
205,2547.15,0.86591,1.35351,0.548,0.90261,0,0.89904,0.94108,0.90747,0.63568,0.9106,0.95318,0.91595,0.63872,0.92784,1.39938,0.739,0.9564,0,0.0006536,0.0006536,0.0006536
206,2558.16,0.8726,1.34517,0.55166,0.90175,0,0.89936,0.94204,0.91034,0.63557,0.90818,0.95128,0.91754,0.64206,0.93614,1.37822,0.73169,0.9597,0,0.000647,0.000647,0.000647
207,2567.56,0.86847,1.36492,0.55613,0.90549,0,0.89686,0.9443,0.91291,0.64735,0.90412,0.95194,0.91796,0.6404,0.91781,1.36813,0.7152,0.95412,0,0.0006404,0.0006404,0.0006404
208,2576.89,0.88713,1.36897,0.54953,0.90255,0,0.89581,0.95011,0.91004,0.6413,0.90605,0.95924,0.91715,0.64137,0.91418,1.35751,0.71632,0.94666,0,0.0006338,0.0006338,0.0006338
209,2586.3,0.87051,1.35735,0.54635,0.89936,0,0.90217,0.94277,0.91469,0.64893,0.9101,0.95105,0.92017,0.64217,0.90018,1.35475,0.71248,0.94848,0,0.0006272,0.0006272,0.0006272
210,2595.88,0.8735,1.3482,0.53185,0.89764,0,0.90873,0.9535,0.91863,0.65337,0.91564,0.95987,0.92275,0.64133,0.89877,1.34267,0.70931,0.94946,0,0.0006206,0.0006206,0.0006206
211,2606.26,0.86194,1.35396,0.55254,0.90539,0,0.89753,0.95318,0.91805,0.65597,0.90323,0.95924,0.9229,0.6482,0.89969,1.35192,0.71416,0.9473,0,0.000614,0.000614,0.000614
212,2617.19,0.87088,1.33612,0.54573,0.90262,0,0.89978,0.94427,0.91269,0.65084,0.90858,0.9535,0.91948,0.64221,0.91727,1.36184,0.70961,0.95287,0,0.0006074,0.0006074,0.0006074
213,2628.99,0.86206,1.343,0.55075,0.89927,0,0.90174,0.94172,0.90924,0.6412,0.91089,0.95127,0.91646,0.64345,0.9003,1.34888,0.72409,0.94455,0,0.0006008,0.0006008,0.0006008
214,2640.8,0.87927,1.34346,0.56074,0.90434,0,0.90555,0.9535,0.91044,0.64873,0.91553,0.96401,0.91647,0.64019,0.89835,1.36043,0.71727,0.94404,0,0.0005942,0.0005942,0.0005942
215,2652.24,0.86926,1.35866,0.54314,0.90356,0,0.91133,0.94597,0.91531,0.64393,0.92056,0.9551,0.92227,0.645,0.93071,1.3556,0.71256,0.95886,0,0.0005876,0.0005876,0.0005876
216,2663.63,0.86486,1.35307,0.54169,0.90299,0,0.91077,0.94914,0.91065,0.6453,0.91949,0.95657,0.91914,0.64685,0.91836,1.34756,0.70328,0.95417,0,0.000581,0.000581,0.000581
217,2673.44,0.87956,1.35264,0.54738,0.9037,0,0.90613,0.95064,0.90769,0.63642,0.91889,0.96306,0.9184,0.64329,0.92535,1.35964,0.73126,0.95304,0,0.0005744,0.0005744,0.0005744
218,2682.91,0.87137,1.34891,0.54112,0.90347,0,0.89842,0.94926,0.90617,0.63584,0.91108,0.96263,0.91888,0.63632,0.92291,1.35644,0.72459,0.95127,0,0.0005678,0.0005678,0.0005678
219,2695.14,0.86372,1.33238,0.54377,0.89889,0,0.89812,0.94108,0.90703,0.62995,0.90845,0.95191,0.91614,0.64076,0.92247,1.3625,0.73505,0.95306,0,0.0005612,0.0005612,0.0005612
220,2706.85,0.85544,1.34475,0.53955,0.90012,0,0.8986,0.94586,0.91017,0.64579,0.90642,0.9535,0.91712,0.6446,0.90766,1.34269,0.72056,0.94875,0,0.0005546,0.0005546,0.0005546
221,2716.82,0.86961,1.33563,0.53311,0.89926,0,0.90854,0.94936,0.91349,0.64323,0.91524,0.95637,0.91843,0.6464,0.91464,1.36347,0.71971,0.9499,0,0.000548,0.000548,0.000548
222,2726.33,0.85966,1.33408,0.54362,0.90107,0,0.90446,0.94172,0.91553,0.65096,0.91353,0.95,0.91983,0.64751,0.88828,1.34587,0.71727,0.94695,0,0.0005414,0.0005414,0.0005414
223,2736.8,0.85993,1.34011,0.53392,0.90352,0,0.9042,0.94686,0.90987,0.63361,0.91332,0.95641,0.91773,0.64289,0.91208,1.36243,0.72278,0.94864,0,0.0005348,0.0005348,0.0005348
224,2751.42,0.88735,1.35012,0.5465,0.90358,0,0.91156,0.94331,0.9132,0.6473,0.91894,0.95096,0.91949,0.6399,0.91553,1.36273,0.70984,0.95416,0,0.0005282,0.0005282,0.0005282
225,2766.82,0.86972,1.32891,0.53981,0.90446,0,0.9114,0.94904,0.91338,0.65056,0.92058,0.9586,0.92069,0.64494,0.90534,1.33625,0.70028,0.94863,0,0.0005216,0.0005216,0.0005216
226,2781.96,0.8713,1.34193,0.55207,0.90204,0,0.90918,0.95223,0.91437,0.64871,0.91647,0.95924,0.91807,0.64685,0.89663,1.3311,0.71725,0.94451,0,0.000515,0.000515,0.000515
227,2795.96,0.86994,1.34974,0.55442,0.9034,0,0.906,0.94873,0.90975,0.64123,0.91437,0.95764,0.91522,0.64357,0.91409,1.34626,0.71887,0.95087,0,0.0005084,0.0005084,0.0005084
228,2892.47,0.8489,1.31374,0.53511,0.89154,0,0.90568,0.94495,0.90911,0.63427,0.9163,0.95527,0.91576,0.64145,0.92374,1.35799,0.72023,0.95309,0,0.0005018,0.0005018,0.0005018
229,2904.14,0.86184,1.33927,0.55024,0.9037,0,0.91263,0.94904,0.91464,0.63581,0.92238,0.95892,0.92086,0.64457,0.94062,1.36082,0.72403,0.9547,0,0.0004952,0.0004952,0.0004952
230,2915,0.86018,1.34179,0.53934,0.90178,0,0.89003,0.93758,0.90284,0.63883,0.89902,0.94705,0.91308,0.64303,0.91048,1.33134,0.72105,0.94902,0,0.0004886,0.0004886,0.0004886
231,2924.27,0.85016,1.32809,0.53652,0.89881,0,0.90534,0.94724,0.91378,0.64667,0.91203,0.95424,0.91814,0.65121,0.90889,1.34426,0.71093,0.94885,0,0.000482,0.000482,0.000482
232,2934.15,0.85706,1.35696,0.53817,0.902,0,0.89588,0.94841,0.90851,0.63717,0.9022,0.9551,0.91555,0.64481,0.91217,1.33595,0.72818,0.94666,0,0.0004754,0.0004754,0.0004754
233,2944.37,0.85373,1.33935,0.54206,0.90411,0,0.91304,0.94076,0.91552,0.64765,0.92262,0.95064,0.92157,0.65044,0.92536,1.34294,0.72367,0.95083,0,0.0004688,0.0004688,0.0004688
234,2956.12,0.86303,1.33785,0.53135,0.89936,0,0.90281,0.9407,0.91501,0.64583,0.91336,0.95287,0.92231,0.64914,0.92853,1.35108,0.72631,0.9533,0,0.0004622,0.0004622,0.0004622
235,2966.69,0.86392,1.32906,0.53625,0.90405,0,0.91637,0.95223,0.92757,0.65753,0.92281,0.95892,0.93087,0.65873,0.91884,1.34816,0.70579,0.95159,0,0.0004556,0.0004556,0.0004556
236,2976.73,0.85681,1.33495,0.54102,0.90338,0,0.90474,0.94975,0.91271,0.64935,0.91451,0.95924,0.9194,0.64207,0.90325,1.34041,0.71949,0.94719,0,0.000449,0.000449,0.000449
237,2985.94,0.85888,1.32266,0.53909,0.89656,0,0.91428,0.95111,0.91284,0.6476,0.92223,0.95927,0.91976,0.64327,0.90141,1.34271,0.71407,0.94396,0,0.0004424,0.0004424,0.0004424
238,2997.7,0.84959,1.35222,0.52639,0.8946,0,0.90797,0.94204,0.91484,0.64824,0.91411,0.94841,0.91962,0.6478,0.91752,1.3325,0.70826,0.94842,0,0.0004358,0.0004358,0.0004358
239,3006.96,0.85702,1.33522,0.52799,0.90113,0,0.89724,0.95318,0.90984,0.64394,0.90503,0.96146,0.91761,0.64956,0.91279,1.34752,0.72059,0.94814,0,0.0004292,0.0004292,0.0004292
240,3017.38,0.85068,1.32858,0.54084,0.90004,0,0.88694,0.94745,0.91138,0.64212,0.89648,0.95764,0.91817,0.64712,0.91374,1.34466,0.72739,0.94599,0,0.0004226,0.0004226,0.0004226
241,3026.53,0.84927,1.32867,0.52513,0.89912,0,0.89047,0.93822,0.91141,0.64411,0.89893,0.94713,0.92054,0.64571,0.917,1.34388,0.71766,0.94887,0,0.000416,0.000416,0.000416
242,3046.2,0.8526,1.33977,0.53094,0.90071,0,0.89613,0.95,0.90966,0.64953,0.90545,0.95987,0.91645,0.64381,0.90317,1.33157,0.70361,0.94745,0,0.0004094,0.0004094,0.0004094
243,3055.54,0.84224,1.32832,0.52563,0.8965,0,0.90618,0.94236,0.91154,0.64701,0.91476,0.95127,0.91914,0.64565,0.9006,1.32968,0.71177,0.94468,0,0.0004028,0.0004028,0.0004028
244,3065.04,0.85967,1.34905,0.53475,0.90142,0,0.9093,0.94427,0.91379,0.64352,0.91693,0.95159,0.92013,0.64779,0.91448,1.33269,0.70423,0.94859,0,0.0003962,0.0003962,0.0003962
245,3074.14,0.8556,1.33433,0.53531,0.89992,0,0.89378,0.94061,0.9102,0.64091,0.90434,0.94936,0.91707,0.64784,0.92169,1.33156,0.71936,0.94905,0,0.0003896,0.0003896,0.0003896
246,3084.85,0.84517,1.32135,0.53095,0.89687,0,0.88712,0.93185,0.91272,0.64813,0.89712,0.94236,0.92029,0.64913,0.90278,1.33885,0.72823,0.94546,0,0.000383,0.000383,0.000383
247,3094.34,0.85132,1.32982,0.51479,0.89752,0,0.90975,0.93981,0.91622,0.65419,0.91962,0.95,0.92275,0.6503,0.90618,1.33813,0.7059,0.94875,0,0.0003764,0.0003764,0.0003764
248,3103.39,0.85473,1.31858,0.52186,0.89671,0,0.91319,0.94586,0.9184,0.64912,0.92149,0.95446,0.92515,0.65256,0.92016,1.33158,0.71075,0.95143,0,0.0003698,0.0003698,0.0003698
249,3113.59,0.86314,1.33047,0.53405,0.89991,0,0.913,0.94013,0.91705,0.6509,0.9202,0.94873,0.92226,0.65311,0.91316,1.33966,0.71483,0.94717,0,0.0003632,0.0003632,0.0003632
