epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
122,1450.98,0.90816,1.42581,0.59348,0.92296,0,0.88851,0.95096,0.90191,0.62137,0.89714,0.96019,0.90903,0.63097,0.95429,1.40357,0.74162,0.97076,0,0.0012014,0.0012014,0.0012014
123,1461.62,0.90101,1.40677,0.58814,0.91882,0,0.88564,0.95255,0.89547,0.62625,0.89657,0.96401,0.90637,0.62337,0.93205,1.40289,0.73782,0.96249,0,0.0011948,0.0011948,0.0011948
124,1485.34,0.89337,1.41257,0.57886,0.91705,0,0.89509,0.96178,0.89729,0.62872,0.90209,0.97197,0.90474,0.62404,0.92953,1.39702,0.74347,0.95977,0,0.0011882,0.0011882,0.0011882
125,1498.12,0.89216,1.39729,0.58497,0.91436,0,0.89236,0.95924,0.89869,0.62073,0.90111,0.96879,0.90724,0.62427,0.9344,1.42516,0.74362,0.96509,0,0.0011816,0.0011816,0.0011816
126,1511.61,0.91079,1.4087,0.59506,0.91651,0,0.90083,0.9551,0.90477,0.63559,0.91045,0.96529,0.91281,0.62284,0.91087,1.38469,0.73267,0.95749,0,0.001175,0.001175,0.001175
127,1526.3,0.9162,1.41648,0.57376,0.91966,0,0.89178,0.9535,0.90077,0.61106,0.89971,0.96083,0.90887,0.62099,0.94903,1.41838,0.75914,0.96725,0,0.0011684,0.0011684,0.0011684
128,1538.68,0.89034,1.39954,0.59263,0.91544,0,0.89213,0.94873,0.9058,0.63139,0.90291,0.96019,0.9136,0.63219,0.953,1.40776,0.75374,0.9739,0,0.0011618,0.0011618,0.0011618
129,1548.9,0.92368,1.41724,0.59739,0.91276,0,0.87892,0.95474,0.8986,0.62512,0.88758,0.96497,0.90842,0.62214,0.94411,1.39999,0.74777,0.96714,0,0.0011552,0.0011552,0.0011552
130,1559.61,0.92174,1.40153,0.61188,0.92457,0,0.90049,0.95541,0.90805,0.64269,0.90685,0.96423,0.91281,0.63728,0.91301,1.37203,0.72858,0.96152,0,0.0011486,0.0011486,0.0011486
131,1571.01,0.90101,1.41283,0.59711,0.91806,0,0.8977,0.95605,0.90007,0.62737,0.90601,0.96395,0.90995,0.61668,0.92717,1.4102,0.74436,0.95964,0,0.001142,0.001142,0.001142
132,1580.95,0.89108,1.40645,0.58336,0.9115,0,0.89051,0.95637,0.91364,0.64602,0.89851,0.96497,0.92021,0.63935,0.90837,1.39255,0.73263,0.95472,0,0.0011354,0.0011354,0.0011354
133,1592.28,0.90992,1.3961,0.57043,0.91614,0,0.90435,0.9449,0.91231,0.65266,0.91319,0.95414,0.91953,0.64288,0.91652,1.37385,0.72452,0.96315,0,0.0011288,0.0011288,0.0011288
134,1604.47,0.90373,1.40678,0.59054,0.91587,0,0.90403,0.95698,0.90558,0.63521,0.91604,0.96911,0.91719,0.63022,0.90599,1.36671,0.73964,0.95669,0,0.0011222,0.0011222,0.0011222
135,1614.1,0.90392,1.38837,0.60209,0.92255,0,0.90893,0.94718,0.92195,0.64918,0.91626,0.95482,0.92694,0.64635,0.91058,1.3606,0.72086,0.96066,0,0.0011156,0.0011156,0.0011156
136,1624.03,0.89895,1.40108,0.58487,0.91903,0,0.87664,0.95055,0.89217,0.62463,0.8894,0.96297,0.90512,0.63332,0.91543,1.35142,0.73223,0.95921,0,0.001109,0.001109,0.001109
137,1634.66,0.89556,1.39106,0.58681,0.91334,0,0.88706,0.95064,0.89632,0.6037,0.895,0.95828,0.9048,0.62455,0.9579,1.40286,0.75844,0.96598,0,0.0011024,0.0011024,0.0011024
138,1650.6,0.88728,1.36553,0.57235,0.91538,0,0.87941,0.95453,0.90674,0.6471,0.88926,0.9621,0.91259,0.64403,0.90026,1.3752,0.71708,0.95499,0,0.0010958,0.0010958,0.0010958
139,1663.32,0.89864,1.38324,0.57612,0.91394,0,0.88855,0.95469,0.90246,0.61974,0.89715,0.96392,0.91118,0.62819,0.9314,1.38744,0.74997,0.95785,0,0.0010892,0.0010892,0.0010892
140,1672.64,0.88229,1.38251,0.58216,0.91336,0,0.88739,0.95892,0.90889,0.63989,0.89548,0.96911,0.91549,0.63691,0.92454,1.3632,0.72003,0.95958,0,0.0010826,0.0010826,0.0010826
141,1682.15,0.89626,1.38647,0.58092,0.91458,0,0.89049,0.95043,0.9086,0.63935,0.89737,0.95924,0.91415,0.61841,0.9298,1.40517,0.71141,0.96339,0,0.001076,0.001076,0.001076
142,1692.37,0.88802,1.39028,0.56388,0.91649,0,0.89547,0.96309,0.90449,0.63531,0.90323,0.97261,0.9116,0.62714,0.93215,1.39839,0.71142,0.96422,0,0.0010694,0.0010694,0.0010694
143,1704.97,0.92631,1.4173,0.58258,0.92189,0,0.89829,0.96688,0.90715,0.63974,0.90568,0.97484,0.91274,0.63681,0.92934,1.36186,0.7113,0.96262,0,0.0010628,0.0010628,0.0010628
144,1714.97,0.88398,1.38371,0.58337,0.91278,0,0.88951,0.95955,0.9038,0.63251,0.89719,0.96783,0.91108,0.62505,0.91505,1.38852,0.73018,0.95199,0,0.0010562,0.0010562,0.0010562
145,1725.92,0.88935,1.38711,0.56258,0.91334,0,0.90139,0.9586,0.90594,0.63524,0.90839,0.96634,0.91386,0.63819,0.92273,1.37752,0.70629,0.96267,0,0.0010496,0.0010496,0.0010496
146,1735.74,0.88907,1.38314,0.57702,0.91185,0,0.87358,0.94848,0.90246,0.64325,0.88506,0.9586,0.91036,0.62723,0.9162,1.37353,0.72245,0.95848,0,0.001043,0.001043,0.001043
147,1745.4,0.8882,1.37408,0.56724,0.91122,0,0.88446,0.95562,0.91311,0.64136,0.89234,0.96529,0.91798,0.64893,0.9431,1.35881,0.7286,0.96412,0,0.0010364,0.0010364,0.0010364
148,1754.68,0.88979,1.39806,0.57728,0.91255,0,0.89548,0.95669,0.91,0.64128,0.90353,0.96529,0.9156,0.64811,0.92514,1.35024,0.7213,0.9587,0,0.0010298,0.0010298,0.0010298
149,1765.01,0.89275,1.38185,0.57273,0.914,0,0.89705,0.95735,0.91033,0.65115,0.9066,0.96754,0.9166,0.64049,0.90793,1.35575,0.71234,0.95548,0,0.0010232,0.0010232,0.0010232
150,1774.13,0.89884,1.38642,0.58029,0.91371,0,0.89367,0.95558,0.90534,0.6333,0.9028,0.96624,0.91331,0.63794,0.94654,1.3823,0.71952,0.96906,0,0.0010166,0.0010166,0.0010166
151,1784.84,0.892,1.36922,0.55637,0.90935,0,0.88749,0.94873,0.90124,0.62873,0.89717,0.95764,0.91108,0.62997,0.96029,1.3877,0.71527,0.97396,0,0.00101,0.00101,0.00101
152,1795.57,0.91001,1.39238,0.56699,0.91652,0,0.88794,0.95895,0.90056,0.63558,0.89666,0.97006,0.90893,0.63587,0.92433,1.37741,0.71581,0.96165,0,0.0010034,0.0010034,0.0010034
153,1804.92,0.89212,1.38022,0.56783,0.90933,0,0.88194,0.95828,0.89318,0.60786,0.89504,0.97223,0.90695,0.6314,0.94942,1.37698,0.75172,0.97176,0,0.0009968,0.0009968,0.0009968
154,1814.41,0.88474,1.37011,0.58046,0.9095,0,0.90551,0.94911,0.90812,0.63562,0.9167,0.96024,0.91856,0.64295,0.93399,1.3998,0.73337,0.95872,0,0.0009902,0.0009902,0.0009902
155,1824.84,0.89523,1.37608,0.5646,0.90901,0,0.89209,0.95478,0.90267,0.64452,0.90131,0.96465,0.91116,0.62465,0.91284,1.39533,0.71203,0.95461,0,0.0009836,0.0009836,0.0009836
156,1835.3,0.88911,1.37957,0.56363,0.90959,0,0.88382,0.94724,0.90083,0.62804,0.89273,0.9568,0.91055,0.63715,0.91635,1.37161,0.73171,0.95473,0,0.000977,0.000977,0.000977
157,1846.14,0.8724,1.36724,0.56423,0.91346,0,0.88832,0.95414,0.90119,0.62727,0.89662,0.96306,0.91109,0.63416,0.92628,1.3891,0.72328,0.96412,0,0.0009704,0.0009704,0.0009704
158,1871.05,0.87778,1.37369,0.58101,0.91487,0,0.87329,0.95042,0.89439,0.6314,0.88178,0.95965,0.90308,0.62522,0.90435,1.40316,0.73586,0.95127,0,0.0009638,0.0009638,0.0009638
159,1880.31,0.89709,1.37275,0.57357,0.90889,0,0.89667,0.94789,0.90598,0.64167,0.90353,0.95605,0.91299,0.63677,0.92183,1.36352,0.70983,0.96353,0,0.0009572,0.0009572,0.0009572
160,1889.52,0.89527,1.38618,0.54987,0.91455,0,0.89135,0.95287,0.90369,0.63166,0.90178,0.96401,0.91399,0.63137,0.9357,1.39225,0.71859,0.96009,0,0.0009506,0.0009506,0.0009506
161,1899.49,0.88927,1.37935,0.56616,0.91581,0,0.89508,0.95955,0.90827,0.63745,0.90345,0.96911,0.91654,0.65054,0.9385,1.36362,0.71289,0.9699,0,0.000944,0.000944,0.000944
162,1908.82,0.88536,1.37998,0.5565,0.90979,0,0.87713,0.95482,0.89776,0.62598,0.88815,0.966,0.90848,0.63439,0.89956,1.36791,0.74694,0.95106,0,0.0009374,0.0009374,0.0009374
163,1918.26,0.88725,1.37353,0.56371,0.90742,0,0.89935,0.96146,0.90681,0.6293,0.90827,0.9707,0.91516,0.63729,0.94195,1.39762,0.71765,0.9679,0,0.0009308,0.0009308,0.0009308
164,1927.31,0.90203,1.38346,0.56659,0.91523,0,0.89391,0.95732,0.90428,0.62727,0.90432,0.96847,0.91652,0.64167,0.95366,1.37356,0.72592,0.96993,0,0.0009242,0.0009242,0.0009242
165,1937.53,0.88532,1.38833,0.57481,0.91256,0,0.90397,0.96231,0.90493,0.62889,0.91534,0.97441,0.91746,0.63608,0.9294,1.37102,0.72054,0.96227,0,0.0009176,0.0009176,0.0009176
166,1947.74,0.88278,1.37098,0.56103,0.90975,0,0.89377,0.95605,0.90331,0.64335,0.90271,0.96561,0.9122,0.62915,0.89955,1.35932,0.71335,0.95538,0,0.000911,0.000911,0.000911
167,1958.1,0.87631,1.36693,0.56092,0.90368,0,0.88353,0.95223,0.90419,0.63586,0.89073,0.95828,0.91125,0.62947,0.92874,1.38725,0.71614,0.95886,0,0.0009044,0.0009044,0.0009044
168,1967.18,0.88146,1.3775,0.56766,0.9122,0,0.89728,0.94522,0.91877,0.65646,0.90647,0.95374,0.9247,0.63399,0.90744,1.39,0.71975,0.95208,0,0.0008978,0.0008978,0.0008978
169,1978.57,0.90083,1.38975,0.57068,0.91781,0,0.89365,0.95987,0.91588,0.64722,0.89928,0.96592,0.91925,0.64182,0.9191,1.34759,0.70677,0.95599,0,0.0008912,0.0008912,0.0008912
170,1989.24,0.88299,1.37559,0.56404,0.91402,0,0.90797,0.96461,0.91555,0.64835,0.91489,0.97166,0.92013,0.64237,0.91475,1.38551,0.7002,0.9563,0,0.0008846,0.0008846,0.0008846
171,1999.77,0.9015,1.37664,0.56785,0.90633,0,0.90152,0.95626,0.90635,0.63866,0.91023,0.9655,0.91509,0.64,0.90703,1.34526,0.72092,0.95242,0,0.000878,0.000878,0.000878
172,2010.77,0.87558,1.37075,0.56371,0.90859,0,0.8976,0.96688,0.9051,0.63378,0.90751,0.9758,0.9137,0.63667,0.91945,1.37412,0.71183,0.95461,0,0.0008714,0.0008714,0.0008714
173,2039.23,0.86339,1.35169,0.55847,0.90315,0,0.89535,0.95635,0.90399,0.64022,0.90607,0.96765,0.91464,0.62811,0.92092,1.38123,0.71302,0.95685,0,0.0008648,0.0008648,0.0008648
174,2050.05,0.88713,1.3827,0.55475,0.91021,0,0.90197,0.95818,0.91276,0.64484,0.90783,0.96615,0.91837,0.6364,0.92441,1.37658,0.70285,0.96104,0,0.0008582,0.0008582,0.0008582
175,2060.81,0.8657,1.34956,0.56311,0.91098,0,0.902,0.9556,0.91274,0.65717,0.90947,0.96592,0.91953,0.64299,0.90224,1.3494,0.70323,0.9569,0,0.0008516,0.0008516,0.0008516
176,2082.94,0.86365,1.35201,0.55494,0.90957,0,0.88587,0.94745,0.89691,0.64006,0.89509,0.95645,0.90523,0.63739,0.90757,1.3443,0.71415,0.95605,0,0.000845,0.000845,0.000845
177,2093.95,0.87723,1.35738,0.56374,0.9081,0,0.88822,0.94586,0.90761,0.64326,0.89843,0.95414,0.91443,0.64421,0.915,1.36449,0.7143,0.95777,0,0.0008384,0.0008384,0.0008384
178,2103.18,0.86579,1.33084,0.55495,0.90712,0,0.89114,0.9586,0.90844,0.64305,0.89931,0.96624,0.9146,0.63607,0.91872,1.37737,0.72047,0.95686,0,0.0008318,0.0008318,0.0008318
179,2113.93,0.89724,1.36467,0.55921,0.9047,0,0.89753,0.95679,0.90649,0.64162,0.90598,0.96667,0.91499,0.6348,0.92008,1.37574,0.7178,0.95964,0,0.0008252,0.0008252,0.0008252
180,2124.04,0.86526,1.35875,0.55114,0.90997,0,0.88931,0.95694,0.90978,0.64276,0.89789,0.96618,0.91676,0.64605,0.91901,1.36081,0.70894,0.95846,0,0.0008186,0.0008186,0.0008186
181,2135.56,0.89058,1.38829,0.57496,0.91481,0,0.90438,0.96393,0.90777,0.63325,0.9137,0.97445,0.91717,0.63768,0.92165,1.37979,0.72527,0.9565,0,0.000812,0.000812,0.000812
182,2145.2,0.89043,1.38894,0.5768,0.91579,0,0.88285,0.95096,0.89378,0.62861,0.89409,0.96249,0.90656,0.6338,0.9089,1.35279,0.74872,0.95223,0,0.0008054,0.0008054,0.0008054
183,2154.39,0.88405,1.37605,0.57548,0.90721,0,0.89479,0.95067,0.91272,0.64878,0.90497,0.96178,0.92014,0.64788,0.90612,1.36638,0.72718,0.94841,0,0.0007988,0.0007988,0.0007988
184,2164.29,0.86248,1.34838,0.56938,0.90829,0,0.88268,0.94682,0.89918,0.64212,0.89449,0.95605,0.90678,0.63686,0.88645,1.34145,0.71705,0.94646,0,0.0007922,0.0007922,0.0007922
185,2174.62,0.87056,1.35342,0.55274,0.90786,0,0.89258,0.96146,0.91606,0.65312,0.8982,0.96752,0.91858,0.64405,0.90825,1.34986,0.69832,0.95496,0,0.0007856,0.0007856,0.0007856
186,2186.74,0.88299,1.34867,0.56121,0.90931,0,0.89155,0.95295,0.90769,0.64966,0.89929,0.96123,0.91388,0.64457,0.89091,1.33446,0.70685,0.95032,0,0.000779,0.000779,0.000779
187,2197.14,0.87623,1.3346,0.54953,0.89981,0,0.89513,0.95147,0.90724,0.64626,0.90314,0.96306,0.91311,0.64139,0.89975,1.36827,0.7099,0.94811,0,0.0007724,0.0007724,0.0007724
188,2207.45,0.8828,1.36686,0.5519,0.9171,0,0.89972,0.95924,0.90621,0.6435,0.9099,0.97125,0.91567,0.63412,0.9031,1.35631,0.71036,0.95287,0,0.0007658,0.0007658,0.0007658
189,2216.93,0.86967,1.34193,0.54871,0.90716,0,0.9066,0.95159,0.90862,0.64175,0.91512,0.96083,0.91679,0.63659,0.93449,1.377,0.72169,0.95728,0,0.0007592,0.0007592,0.0007592
190,2226.92,0.87846,1.3581,0.564,0.90718,0,0.89489,0.9571,0.90262,0.64368,0.90412,0.96697,0.91165,0.63211,0.89601,1.3507,0.71508,0.9534,0,0.0007526,0.0007526,0.0007526
191,2237.35,0.85279,1.33336,0.55138,0.90352,0,0.88784,0.95605,0.9013,0.63477,0.89798,0.96783,0.91027,0.64093,0.91584,1.36433,0.73063,0.95823,0,0.000746,0.000746,0.000746
192,2247.23,0.87529,1.36155,0.54224,0.90393,0,0.89552,0.95262,0.90733,0.63761,0.9048,0.9625,0.91351,0.64783,0.92546,1.33998,0.72275,0.95552,0,0.0007394,0.0007394,0.0007394
193,2260.77,0.87023,1.3425,0.54534,0.90124,0,0.89847,0.95817,0.91488,0.65487,0.90802,0.96836,0.92091,0.64825,0.90876,1.37188,0.71431,0.94828,0,0.0007328,0.0007328,0.0007328
194,2273.21,0.86396,1.33977,0.55534,0.90475,0,0.88556,0.95828,0.89892,0.64032,0.89527,0.96879,0.90679,0.63678,0.90616,1.35182,0.71883,0.94796,0,0.0007262,0.0007262,0.0007262
195,2282.2,0.86628,1.34024,0.55043,0.91086,0,0.89021,0.95026,0.90271,0.64996,0.89886,0.9595,0.91071,0.63874,0.88198,1.33801,0.7039,0.94379,0,0.0007196,0.0007196,0.0007196
196,2292.36,0.8659,1.34325,0.55127,0.90443,0,0.88561,0.95637,0.89885,0.63566,0.8924,0.96369,0.90631,0.633,0.89479,1.34696,0.71772,0.94681,0,0.000713,0.000713,0.000713
197,2303.05,0.8753,1.36314,0.55523,0.90468,0,0.89764,0.96975,0.90713,0.64772,0.90241,0.97548,0.91102,0.62873,0.89826,1.36349,0.70493,0.95144,0,0.0007064,0.0007064,0.0007064
198,2313.61,0.86313,1.34696,0.54901,0.90285,0,0.89435,0.96115,0.90739,0.64981,0.90205,0.96943,0.91445,0.64325,0.88388,1.34145,0.71228,0.94103,0,0.0006998,0.0006998,0.0006998
199,2323.53,0.87157,1.35861,0.55473,0.90586,0,0.89589,0.95916,0.9103,0.65765,0.90691,0.96911,0.91813,0.63075,0.88984,1.37343,0.70716,0.94929,0,0.0006932,0.0006932,0.0006932
200,2336.39,0.88037,1.35461,0.54934,0.90745,0,0.88819,0.96338,0.90623,0.64619,0.89611,0.97197,0.91045,0.63654,0.93466,1.36243,0.69658,0.9616,0,0.0006866,0.0006866,0.0006866
201,2347.29,0.87167,1.36729,0.55688,0.91206,0,0.88734,0.96146,0.90337,0.64983,0.89503,0.97038,0.90918,0.63525,0.88988,1.34042,0.69466,0.95096,0,0.00068,0.00068,0.00068
202,2358.58,0.87422,1.35585,0.54967,0.90398,0,0.88831,0.96433,0.90353,0.64241,0.89506,0.97166,0.90916,0.64278,0.89738,1.33025,0.70119,0.95016,0,0.0006734,0.0006734,0.0006734
203,2368.67,0.87543,1.33782,0.5548,0.90294,0,0.89517,0.96269,0.90123,0.6404,0.90214,0.97102,0.90806,0.63639,0.88804,1.34369,0.70049,0.94713,0,0.0006668,0.0006668,0.0006668
204,2378.37,0.86405,1.34301,0.54878,0.91538,0,0.89303,0.95414,0.90091,0.63622,0.90227,0.96401,0.90793,0.6476,0.90062,1.33799,0.71734,0.95088,0,0.0006602,0.0006602,0.0006602
205,2387.57,0.85773,1.33748,0.54452,0.90415,0,0.89091,0.9493,0.90497,0.64559,0.90347,0.9598,0.91273,0.64057,0.90659,1.35957,0.71093,0.9532,0,0.0006536,0.0006536,0.0006536
206,2401.43,0.8625,1.32883,0.54867,0.90262,0,0.89454,0.95627,0.90262,0.64049,0.90407,0.96646,0.91367,0.64302,0.91274,1.34657,0.70257,0.95674,0,0.000647,0.000647,0.000647
207,2412.79,0.86186,1.34982,0.55447,0.90618,0,0.89389,0.95955,0.90686,0.64649,0.90049,0.96837,0.91347,0.63686,0.88184,1.33597,0.70117,0.94557,0,0.0006404,0.0006404,0.0006404
208,2422.03,0.87914,1.35598,0.54718,0.90265,0,0.88941,0.96556,0.90188,0.63952,0.89791,0.9748,0.91056,0.6395,0.89506,1.34431,0.71232,0.94737,0,0.0006338,0.0006338,0.0006338
209,2431.16,0.86629,1.33676,0.54271,0.90118,0,0.89016,0.96465,0.9059,0.64903,0.89923,0.97477,0.91411,0.63536,0.88197,1.34192,0.69309,0.94788,0,0.0006272,0.0006272,0.0006272
210,2440.25,0.86053,1.33193,0.5345,0.89632,0,0.89346,0.96412,0.90537,0.65263,0.90261,0.97399,0.91311,0.63756,0.87608,1.33146,0.69582,0.94433,0,0.0006206,0.0006206,0.0006206
211,2450.72,0.86229,1.34367,0.54732,0.90776,0,0.8823,0.96444,0.90594,0.64877,0.88812,0.97081,0.90922,0.63677,0.9073,1.34726,0.69533,0.95312,0,0.000614,0.000614,0.000614
212,2460.54,0.86437,1.32267,0.54319,0.90223,0,0.87969,0.94774,0.90141,0.6455,0.8899,0.9576,0.90959,0.63423,0.89562,1.34595,0.70902,0.94896,0,0.0006074,0.0006074,0.0006074
213,2469.83,0.85755,1.32799,0.542,0.89993,0,0.89077,0.95541,0.90642,0.6444,0.89766,0.96338,0.91283,0.63821,0.88783,1.34229,0.69952,0.94673,0,0.0006008,0.0006008,0.0006008
214,2480.46,0.86678,1.3244,0.55969,0.90455,0,0.90072,0.95732,0.90685,0.64987,0.9103,0.96633,0.91481,0.6363,0.88918,1.36881,0.70052,0.94845,0,0.0005942,0.0005942,0.0005942
215,2490.19,0.86344,1.34354,0.54165,0.90392,0,0.901,0.96178,0.90606,0.64371,0.90939,0.97162,0.91169,0.63966,0.90609,1.34291,0.69767,0.95585,0,0.0005876,0.0005876,0.0005876
216,2500.38,0.85478,1.3323,0.54225,0.90326,0,0.8939,0.96146,0.90393,0.64673,0.90278,0.97102,0.91249,0.64412,0.90081,1.33246,0.68571,0.95573,0,0.000581,0.000581,0.000581
217,2510.54,0.86972,1.33284,0.54783,0.90256,0,0.90567,0.96274,0.90737,0.63923,0.91286,0.97038,0.91473,0.64361,0.91581,1.34123,0.7105,0.95551,0,0.0005744,0.0005744,0.0005744
218,2520.54,0.85921,1.32839,0.54079,0.90269,0,0.90225,0.96123,0.90573,0.64498,0.91185,0.97293,0.91642,0.63973,0.90212,1.33875,0.70251,0.95197,0,0.0005678,0.0005678,0.0005678
219,2530.28,0.84488,1.31073,0.53957,0.89549,0,0.89227,0.96401,0.90583,0.64301,0.90148,0.97229,0.91283,0.63956,0.9037,1.3507,0.70175,0.9509,0,0.0005612,0.0005612,0.0005612
220,2541.53,0.848,1.32149,0.53205,0.89887,0,0.89467,0.96029,0.90576,0.6521,0.90202,0.96847,0.91336,0.64229,0.89233,1.33689,0.68808,0.95108,0,0.0005546,0.0005546,0.0005546
221,2554.21,0.85601,1.31511,0.53227,0.89835,0,0.89955,0.96113,0.90988,0.64401,0.90503,0.96783,0.91568,0.64571,0.89753,1.33503,0.69714,0.9477,0,0.000548,0.000548,0.000548
222,2564.82,0.84829,1.31405,0.53608,0.90079,0,0.89636,0.96408,0.90654,0.64824,0.90317,0.97141,0.9122,0.64121,0.88056,1.34445,0.69738,0.94447,0,0.0005414,0.0005414,0.0005414
223,2575.62,0.84609,1.319,0.52546,0.90312,0,0.89809,0.96529,0.90868,0.64198,0.90497,0.97325,0.91378,0.64036,0.89837,1.3506,0.69781,0.94886,0,0.0005348,0.0005348,0.0005348
224,2585.72,0.87612,1.32933,0.54296,0.90332,0,0.89664,0.95796,0.90206,0.64837,0.90737,0.96943,0.91275,0.63214,0.89585,1.34434,0.69641,0.95207,0,0.0005282,0.0005282,0.0005282
225,2597.38,0.85536,1.30352,0.53846,0.90342,0,0.90247,0.95669,0.90477,0.64666,0.91178,0.96656,0.91399,0.63812,0.90094,1.32766,0.69121,0.95262,0,0.0005216,0.0005216,0.0005216
226,2608.11,0.8612,1.32014,0.54307,0.90238,0,0.89575,0.96242,0.90859,0.64878,0.90143,0.96911,0.9146,0.63621,0.88726,1.32945,0.69527,0.94708,0,0.000515,0.000515,0.000515
227,2620.97,0.85954,1.33535,0.55046,0.90309,0,0.88724,0.95924,0.905,0.64625,0.89431,0.96688,0.91171,0.64291,0.90328,1.32885,0.69467,0.95279,0,0.0005084,0.0005084,0.0005084
228,2633.36,0.84195,1.29852,0.53131,0.89366,0,0.89645,0.95414,0.90746,0.64806,0.90512,0.96338,0.91348,0.64099,0.89431,1.34285,0.69273,0.94898,0,0.0005018,0.0005018,0.0005018
229,2643.67,0.85554,1.31715,0.54393,0.90436,0,0.90371,0.96115,0.90968,0.6428,0.91023,0.96943,0.91716,0.63889,0.92449,1.34261,0.69462,0.95545,0,0.0004952,0.0004952,0.0004952
230,2653.54,0.84887,1.32286,0.5396,0.9014,0,0.8794,0.95159,0.89675,0.63737,0.88958,0.96146,0.90865,0.63774,0.8852,1.31571,0.70451,0.94612,0,0.0004886,0.0004886,0.0004886
231,2662.6,0.84087,1.31307,0.53427,0.89948,0,0.88135,0.95382,0.90343,0.64147,0.89079,0.96112,0.91174,0.64236,0.89076,1.3386,0.69919,0.94593,0,0.000482,0.000482,0.000482
232,2673.26,0.85093,1.33691,0.53945,0.90303,0,0.89096,0.9576,0.90306,0.64002,0.89808,0.96783,0.91054,0.6417,0.90179,1.32537,0.69661,0.95165,0,0.0004754,0.0004754,0.0004754
233,2682.54,0.8436,1.31645,0.54157,0.90488,0,0.88797,0.95605,0.90894,0.65196,0.89413,0.96497,0.91477,0.64604,0.89647,1.32305,0.69457,0.95094,0,0.0004688,0.0004688,0.0004688
234,2691.77,0.85858,1.32272,0.52533,0.90107,0,0.89226,0.95472,0.90521,0.6476,0.90178,0.96491,0.91405,0.63992,0.90025,1.32121,0.69302,0.95029,0,0.0004622,0.0004622,0.0004622
235,2701.63,0.84591,1.30798,0.53484,0.90327,0,0.90541,0.96334,0.90915,0.64828,0.91265,0.97156,0.91606,0.64598,0.90068,1.32849,0.69732,0.95208,0,0.0004556,0.0004556,0.0004556
236,2710.86,0.84378,1.31074,0.53692,0.90181,0,0.90042,0.96688,0.90375,0.64495,0.90902,0.97611,0.91366,0.63595,0.87947,1.31843,0.7096,0.94441,0,0.000449,0.000449,0.000449
237,2720.86,0.84652,1.30332,0.53943,0.8968,0,0.89769,0.95849,0.90488,0.64383,0.90611,0.96811,0.91395,0.64052,0.89304,1.33157,0.69848,0.94902,0,0.0004424,0.0004424,0.0004424
238,2731.64,0.8423,1.32905,0.52841,0.89617,0,0.88751,0.95541,0.90613,0.64757,0.89461,0.96306,0.91367,0.64177,0.89301,1.31708,0.69371,0.9495,0,0.0004358,0.0004358,0.0004358
239,2741.77,0.84574,1.31101,0.52488,0.90098,0,0.88972,0.9551,0.90555,0.64955,0.89848,0.96306,0.9133,0.6471,0.89358,1.32648,0.69176,0.94918,0,0.0004292,0.0004292,0.0004292
240,2752.94,0.83734,1.31257,0.53273,0.89979,0,0.88281,0.95892,0.90162,0.64458,0.89286,0.96783,0.91037,0.64352,0.89101,1.33595,0.69996,0.94609,0,0.0004226,0.0004226,0.0004226
241,2762.95,0.84132,1.31296,0.52006,0.89926,0,0.88536,0.95478,0.90281,0.64439,0.89516,0.96592,0.91333,0.64132,0.90393,1.32876,0.68938,0.95059,0,0.000416,0.000416,0.000416
242,2771.28,0.84428,1.32625,0.52665,0.90212,0,0.88922,0.96121,0.90438,0.64907,0.9002,0.9707,0.91363,0.6384,0.87911,1.3209,0.68891,0.94396,0,0.0004094,0.0004094,0.0004094
243,2780.41,0.8332,1.30579,0.5208,0.89651,0,0.89215,0.95898,0.90755,0.65086,0.90035,0.97038,0.91704,0.64537,0.88041,1.31541,0.68726,0.94469,0,0.0004028,0.0004028,0.0004028
244,2789.82,0.84804,1.32724,0.53273,0.90261,0,0.89367,0.96178,0.90586,0.64658,0.89918,0.9707,0.91337,0.64741,0.90195,1.31179,0.68329,0.9529,0,0.0003962,0.0003962,0.0003962
245,2798.68,0.84371,1.30934,0.52908,0.89991,0,0.8854,0.9547,0.90323,0.63684,0.89308,0.96298,0.91095,0.6421,0.9162,1.33985,0.69935,0.95452,0,0.0003896,0.0003896,0.0003896
246,2807.13,0.83648,1.30523,0.52885,0.89797,0,0.8895,0.95107,0.90768,0.65479,0.89576,0.95924,0.91403,0.64796,0.88004,1.31565,0.69047,0.94739,0,0.000383,0.000383,0.000383
247,2816.08,0.83945,1.30786,0.51415,0.89733,0,0.89442,0.95502,0.91034,0.65768,0.90366,0.96489,0.91661,0.64782,0.88585,1.31932,0.68513,0.94818,0,0.0003764,0.0003764,0.0003764
248,2826.41,0.84256,1.29865,0.52049,0.89594,0,0.90757,0.96242,0.91418,0.65111,0.91508,0.97038,0.92065,0.64845,0.89463,1.32902,0.69175,0.94858,0,0.0003698,0.0003698,0.0003698
