epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
64,1324.74,1.02942,1.60977,0.66857,0.95139,0,0.87313,0.94172,0.89058,0.59898,0.88357,0.95468,0.89985,0.59079,0.97031,1.52222,0.80103,0.97112,0,0.0015842,0.0015842,0.0015842
65,1359.63,1.00404,1.60597,0.68309,0.94536,0,0.87019,0.9328,0.89118,0.59339,0.8794,0.94268,0.89805,0.59915,0.95934,1.49732,0.84841,0.9775,0,0.0015776,0.0015776,0.0015776
66,1390.52,1.01526,1.63213,0.70651,0.9478,0,0.88171,0.96178,0.89216,0.57881,0.88987,0.97011,0.89749,0.59183,1.01216,1.52459,0.81602,0.98195,0,0.001571,0.001571,0.001571
67,1420.36,1.01096,1.6248,0.67958,0.94464,0,0.88021,0.94309,0.9055,0.60723,0.89338,0.95262,0.91567,0.59034,1.00564,1.5225,0.82917,0.98955,0,0.0015644,0.0015644,0.0015644
68,1449.22,1.00956,1.59935,0.69631,0.95012,0,0.87851,0.94841,0.88816,0.58443,0.89496,0.96331,0.90391,0.59435,0.98497,1.52875,0.83671,0.98134,0,0.0015578,0.0015578,0.0015578
69,1481.69,1.01528,1.58996,0.68809,0.9368,0,0.88539,0.93,0.89865,0.5968,0.896,0.94114,0.90719,0.60872,0.9671,1.45934,0.83621,0.97389,0,0.0015512,0.0015512,0.0015512
70,1515.59,1.00659,1.60795,0.67832,0.94672,0,0.89366,0.94213,0.9004,0.59326,0.91096,0.9586,0.91591,0.59966,1.0151,1.55578,0.82624,0.98589,0,0.0015446,0.0015446,0.0015446
71,1541.72,0.98515,1.58325,0.67263,0.94452,0,0.86553,0.93089,0.88118,0.57425,0.87915,0.94554,0.8945,0.59033,1.01115,1.53769,0.85975,0.9782,0,0.001538,0.001538,0.001538
72,1571.16,0.99655,1.58442,0.67074,0.94393,0,0.87551,0.9379,0.90512,0.62399,0.88473,0.94777,0.90975,0.61257,0.97493,1.51653,0.7889,0.97985,0,0.0015314,0.0015314,0.0015314
73,1598.87,1.00092,1.56913,0.68351,0.94074,0,0.88162,0.93924,0.89503,0.58404,0.8885,0.94657,0.90259,0.60177,0.99914,1.49976,0.83698,0.98179,0,0.0015248,0.0015248,0.0015248
74,1621.57,1.01028,1.58436,0.69694,0.94056,0,0.88383,0.95945,0.90119,0.60992,0.89128,0.96433,0.90329,0.60085,0.99448,1.49773,0.78636,0.97527,0,0.0015182,0.0015182,0.0015182
75,1656.64,1.00534,1.56929,0.67035,0.94195,0,0.88883,0.92687,0.8983,0.60957,0.90533,0.94407,0.91224,0.60691,0.98338,1.48061,0.79849,0.97603,0,0.0015116,0.0015116,0.0015116
76,1687.24,0.98911,1.55959,0.66276,0.93872,0,0.86503,0.9552,0.88536,0.59977,0.87685,0.96826,0.89387,0.60233,0.95628,1.46036,0.81567,0.96745,0,0.001505,0.001505,0.001505
77,1712.49,0.97713,1.55103,0.65556,0.93237,0,0.88471,0.95801,0.89375,0.59669,0.89425,0.96949,0.89938,0.59295,1.01987,1.49497,0.78801,0.98259,0,0.0014984,0.0014984,0.0014984
78,1746.81,0.98593,1.55152,0.66046,0.93707,0,0.87061,0.93004,0.887,0.59926,0.88522,0.94564,0.89972,0.60596,0.95218,1.4521,0.82835,0.96805,0,0.0014918,0.0014918,0.0014918
79,1765.21,0.98651,1.56122,0.66432,0.94009,0,0.87833,0.94236,0.89798,0.60798,0.89315,0.95796,0.90909,0.6092,0.97215,1.47169,0.81714,0.97491,0,0.0014852,0.0014852,0.0014852
80,1801,0.98359,1.55524,0.67129,0.93775,0,0.88274,0.94586,0.90141,0.60539,0.89316,0.95583,0.90744,0.60562,0.98691,1.50899,0.80096,0.97529,0,0.0014786,0.0014786,0.0014786
81,1827.63,0.99315,1.55862,0.68376,0.94004,0,0.88039,0.9586,0.88839,0.5878,0.88612,0.96399,0.89457,0.59309,1.02618,1.53334,0.79347,0.99025,0,0.001472,0.001472,0.001472
82,1851.75,0.98654,1.56725,0.67946,0.93443,0,0.8902,0.9347,0.90381,0.61632,0.90051,0.94553,0.9116,0.60585,0.98473,1.48566,0.806,0.97631,0,0.0014654,0.0014654,0.0014654
83,1881.13,0.97334,1.53543,0.66412,0.93559,0,0.88022,0.95446,0.89573,0.60023,0.88683,0.96019,0.89944,0.61355,0.98005,1.45278,0.80216,0.97727,0,0.0014588,0.0014588,0.0014588
84,1914.58,0.97851,1.52189,0.65095,0.93738,0,0.89604,0.9552,0.90805,0.61993,0.90483,0.96369,0.91351,0.6137,0.96607,1.47159,0.78418,0.96568,0,0.0014522,0.0014522,0.0014522
85,1947.35,0.99893,1.55218,0.65242,0.93776,0,0.88215,0.94331,0.89715,0.60627,0.89308,0.95414,0.90447,0.60236,0.97289,1.48852,0.79034,0.96702,0,0.0014456,0.0014456,0.0014456
86,1967.69,0.97738,1.56071,0.6639,0.93569,0,0.88387,0.93089,0.90243,0.59791,0.89354,0.94108,0.91128,0.61506,0.99497,1.46,0.81376,0.97792,0,0.001439,0.001439,0.001439
87,1994.53,0.99231,1.56823,0.65646,0.94177,0,0.87836,0.91274,0.89002,0.57811,0.89632,0.93025,0.90731,0.60797,0.99913,1.46571,0.84006,0.98154,0,0.0014324,0.0014324,0.0014324
88,2026.66,0.98721,1.56459,0.66101,0.93637,0,0.88402,0.95223,0.89558,0.60264,0.89319,0.9621,0.90448,0.6041,0.97334,1.4953,0.81262,0.96907,0,0.0014258,0.0014258,0.0014258
89,2052.2,0.97929,1.57479,0.63642,0.93559,0,0.88298,0.95096,0.89976,0.6049,0.88842,0.95852,0.90348,0.6113,0.96961,1.4675,0.79099,0.96891,0,0.0014192,0.0014192,0.0014192
90,2088.62,0.95675,1.52498,0.65527,0.93663,0,0.88634,0.95541,0.90872,0.61604,0.89768,0.96752,0.91288,0.61884,0.96017,1.44365,0.78954,0.96294,0,0.0014126,0.0014126,0.0014126
91,2119.33,0.97415,1.54249,0.65821,0.93009,0,0.87278,0.94427,0.89842,0.59136,0.88022,0.95485,0.90212,0.61155,0.96776,1.49808,0.81364,0.97002,0,0.001406,0.001406,0.001406
92,2156.08,0.96047,1.53925,0.6593,0.93764,0,0.88174,0.93312,0.88657,0.58398,0.89258,0.94459,0.89887,0.5828,0.98059,1.55284,0.83491,0.96656,0,0.0013994,0.0013994,0.0013994
93,2184.52,0.97766,1.54078,0.65492,0.93995,0,0.8787,0.95032,0.89967,0.61509,0.88489,0.95701,0.90218,0.61737,0.94581,1.45393,0.80207,0.96363,0,0.0013928,0.0013928,0.0013928
94,2217.64,0.97777,1.54487,0.67917,0.92822,0,0.87191,0.94427,0.89164,0.5992,0.87734,0.95127,0.89604,0.5978,0.95389,1.48792,0.80217,0.96027,0,0.0013862,0.0013862,0.0013862
95,2250.14,0.96065,1.52245,0.64265,0.93524,0,0.88679,0.93303,0.90756,0.62881,0.89694,0.9414,0.91423,0.61699,0.93303,1.42712,0.78125,0.96103,0,0.0013796,0.0013796,0.0013796
96,2286.11,0.98033,1.53115,0.64616,0.93812,0,0.87442,0.93408,0.89015,0.60963,0.88363,0.94074,0.89719,0.61063,0.97199,1.44167,0.79177,0.96606,0,0.001373,0.001373,0.001373
97,2317.72,0.9837,1.52609,0.65109,0.9314,0,0.88328,0.95678,0.90825,0.62921,0.89037,0.96561,0.91259,0.62624,0.94676,1.43744,0.76781,0.96065,0,0.0013664,0.0013664,0.0013664
98,2343.19,0.96277,1.51409,0.65185,0.93137,0,0.887,0.95248,0.90633,0.61767,0.89482,0.95916,0.90911,0.6186,0.99524,1.45105,0.76896,0.97938,0,0.0013598,0.0013598,0.0013598
99,2378.43,0.96065,1.50102,0.6469,0.93167,0,0.8726,0.93797,0.89423,0.61631,0.88391,0.94816,0.90378,0.60999,0.96379,1.43546,0.79351,0.96954,0,0.0013532,0.0013532,0.0013532
100,2410.7,0.95871,1.52686,0.64169,0.92991,0,0.89019,0.94491,0.89618,0.604,0.90376,0.95699,0.90761,0.60948,0.96822,1.4805,0.82005,0.96349,0,0.0013466,0.0013466,0.0013466
101,2447.31,0.95547,1.52261,0.63326,0.93466,0,0.86673,0.92994,0.88054,0.57312,0.88643,0.94873,0.90011,0.58651,1.007,1.54435,0.85382,0.98018,0,0.00134,0.00134,0.00134
102,2478.84,0.95185,1.51667,0.63913,0.92953,0,0.8707,0.92866,0.88913,0.61061,0.88519,0.94044,0.90014,0.61355,0.9517,1.42725,0.80667,0.96427,0,0.0013334,0.0013334,0.0013334
103,2513.85,0.98549,1.55263,0.63989,0.93108,0,0.88375,0.93153,0.89377,0.5941,0.89372,0.94204,0.90464,0.61159,1.0012,1.46341,0.80321,0.97571,0,0.0013268,0.0013268,0.0013268
104,2546.95,0.96951,1.539,0.64304,0.93104,0,0.86972,0.95035,0.90494,0.61778,0.87963,0.96118,0.90975,0.61333,0.9735,1.50828,0.76318,0.97311,0,0.0013202,0.0013202,0.0013202
105,2580.79,0.97461,1.52784,0.62803,0.93867,0,0.87425,0.94767,0.89531,0.60202,0.8846,0.9586,0.90245,0.61138,0.99355,1.47673,0.77417,0.97416,0,0.0013136,0.0013136,0.0013136
106,2614.6,0.94323,1.50535,0.6351,0.93035,0,0.87203,0.94459,0.89496,0.609,0.8832,0.95669,0.9027,0.6107,0.9705,1.44129,0.78981,0.96954,0,0.001307,0.001307,0.001307
107,2642.45,0.96175,1.52005,0.63573,0.92565,0,0.88728,0.94762,0.89775,0.61084,0.9012,0.96157,0.90982,0.62138,0.98188,1.47966,0.79371,0.97307,0,0.0013004,0.0013004,0.0013004
108,2678.63,0.96861,1.51919,0.64275,0.92835,0,0.88785,0.94289,0.90343,0.62523,0.89234,0.94767,0.90592,0.61184,0.96704,1.46705,0.76082,0.96596,0,0.0012938,0.0012938,0.0012938
109,2710.7,0.98438,1.54251,0.62035,0.93078,0,0.87654,0.9414,0.89613,0.6085,0.88395,0.94936,0.90345,0.59989,0.99796,1.499,0.78663,0.97198,0,0.0012872,0.0012872,0.0012872
110,2744.59,0.95087,1.50634,0.64549,0.9248,0,0.88529,0.92417,0.89824,0.62102,0.89963,0.93914,0.91085,0.60163,0.93056,1.48778,0.79917,0.95537,0,0.0012806,0.0012806,0.0012806
111,2770.75,0.96308,1.51292,0.63229,0.93125,0,0.88341,0.95796,0.89277,0.6044,0.89007,0.96433,0.8987,0.60923,0.97927,1.43769,0.78418,0.96976,0,0.001274,0.001274,0.001274
112,2803.93,0.95832,1.49699,0.63865,0.92743,0,0.8793,0.94658,0.90468,0.62351,0.8889,0.95549,0.90965,0.61184,0.96143,1.4277,0.76951,0.9687,0,0.0012674,0.0012674,0.0012674
113,2837.44,0.98003,1.52774,0.63609,0.9285,0,0.87955,0.9586,0.88914,0.60712,0.88693,0.96465,0.89641,0.6099,0.94402,1.41744,0.77484,0.95943,0,0.0012608,0.0012608,0.0012608
114,2875.67,0.94471,1.51805,0.63794,0.92763,0,0.88275,0.93726,0.90204,0.61622,0.88964,0.94459,0.90538,0.59029,0.9579,1.6053,0.77834,0.9587,0,0.0012542,0.0012542,0.0012542
115,2912.7,0.96704,1.53117,0.63478,0.92892,0,0.87846,0.93911,0.89249,0.60713,0.8865,0.94771,0.90123,0.60738,0.95253,1.4372,0.77817,0.95975,0,0.0012476,0.0012476,0.0012476
116,2945.52,0.94769,1.49204,0.63198,0.92438,0,0.87676,0.9328,0.89558,0.60952,0.88424,0.94076,0.90189,0.612,0.99302,1.47008,0.7715,0.97112,0,0.001241,0.001241,0.001241
117,2979.78,0.95457,1.50274,0.6297,0.92738,0,0.88873,0.97006,0.90537,0.62436,0.8969,0.97898,0.90966,0.62553,0.97294,1.41932,0.74801,0.97137,0,0.0012344,0.0012344,0.0012344
118,3014.19,0.96793,1.5082,0.61798,0.92659,0,0.87725,0.94229,0.89879,0.62957,0.88638,0.95096,0.90545,0.61952,0.92765,1.41925,0.76918,0.95112,0,0.0012278,0.0012278,0.0012278
119,3048.39,0.94268,1.47497,0.62592,0.92182,0,0.88703,0.9377,0.90548,0.62179,0.89868,0.94915,0.91365,0.62703,0.93663,1.42019,0.78526,0.95807,0,0.0012212,0.0012212,0.0012212
120,3081.04,0.95457,1.50724,0.62177,0.93518,0,0.88793,0.94371,0.90249,0.60234,0.90172,0.95836,0.9113,0.61622,1.00214,1.44935,0.77472,0.98042,0,0.0012146,0.0012146,0.0012146
121,3112.54,0.95468,1.48864,0.64844,0.925,0,0.88102,0.94561,0.90387,0.62899,0.89289,0.95835,0.9117,0.60564,0.95059,1.43088,0.77303,0.96505,0,0.001208,0.001208,0.001208
122,3148.32,0.95411,1.48153,0.62951,0.92301,0,0.89833,0.9483,0.91061,0.63477,0.90918,0.9596,0.91772,0.61378,0.9364,1.45976,0.78011,0.95488,0,0.0012014,0.0012014,0.0012014
123,3172,0.958,1.48829,0.6196,0.92783,0,0.88346,0.95924,0.89867,0.59247,0.89443,0.96943,0.90713,0.6152,0.99944,1.43196,0.78296,0.97364,0,0.0011948,0.0011948,0.0011948
124,3202.88,0.94778,1.4944,0.62081,0.92653,0,0.8967,0.95541,0.90808,0.6252,0.90866,0.96815,0.91632,0.62524,0.94905,1.46444,0.77665,0.96244,0,0.0011882,0.0011882,0.0011882
125,3225.57,0.95417,1.48358,0.61425,0.92492,0,0.88929,0.95677,0.89865,0.62093,0.89728,0.96537,0.90418,0.61394,0.94071,1.41642,0.77832,0.95986,0,0.0011816,0.0011816,0.0011816
126,3259.39,0.94565,1.49502,0.62889,0.92495,0,0.88735,0.9465,0.90219,0.63121,0.89959,0.95955,0.91186,0.6142,0.94185,1.44965,0.77352,0.95888,0,0.001175,0.001175,0.001175
